Company,Date,Open,High,Low,Close,Volume
KappaRetail,4/1/2021,430.8,434.53,430.41,432.03,31523
KappaRetail,4/2/2021,431.67,435.88,429.43,434.65,933502
KappaRetail,4/3/2021,434.31,439.18,431.42,435.56,775899
KappaRetail,4/4/2021,435.86,442.4,433.33,437.49,631650
KappaRetail,4/5/2021,438.17,443.77,435.77,440.8,879224
KappaRetail,4/6/2021,441.33,442.04,437.11,439.6,673004
KappaRetail,4/7/2021,439.67,442.88,433.3,435.71,89142
KappaRetail,4/8/2021,435.39,436.85,434.19,435.27,909811
KappaRetail,4/9/2021,435.91,440.61,429.18,431.8,52903
KappaRetail,4/10/2021,430.85,437.74,426.07,433.51,150374
KappaRetail,4/11/2021,434.04,438.58,430.12,434.91,312270
KappaRetail,4/12/2021,434.09,438.35,433.33,433.91,762980
KappaRetail,4/13/2021,433.51,434.47,430.09,431.8,469454
KappaRetail,4/14/2021,432.52,438.2,431.42,435.87,300728
KappaRetail,4/15/2021,436.22,440.48,435.11,435.82,977113
KappaRetail,4/16/2021,436.09,438.37,432.41,435.58,472346
KappaRetail,4/17/2021,435.6,437.53,433.28,433.66,756993
KappaRetail,4/18/2021,433.99,438.15,432.67,434.8,75628
KappaRetail,4/19/2021,434.41,436.77,429.94,434.59,149054
KappaRetail,4/20/2021,434.57,435.89,429.88,433.03,44777
KappaRetail,4/21/2021,432.44,437.05,430.1,432.48,112496
KappaRetail,4/22/2021,433.48,435.19,424.66,429.2,945999
KappaRetail,4/23/2021,428.28,430.7,423.4,426.75,95853
KappaRetail,4/24/2021,426.28,430.72,424.98,427.58,147194
KappaRetail,4/25/2021,428.24,432.1,424.3,428.15,367627
KappaRetail,4/26/2021,427.58,430.8,420.45,422.02,487180
KappaRetail,4/27/2021,422.16,429.44,421.45,424.51,439790
KappaRetail,4/28/2021,423.91,425.83,419.96,424,299599
KappaRetail,4/29/2021,424.85,427.73,420.42,425.97,864665
KappaRetail,4/30/2021,425.96,427.99,423.98,427.15,738373
KappaRetail,5/1/2021,427.65,431.02,424.98,430.03,904045
KappaRetail,5/2/2021,430.88,431.41,426.35,429.94,195748
KappaRetail,5/3/2021,430.41,435.8,426.55,433.18,663067
KappaRetail,5/4/2021,433.06,437.5,429.44,433.29,564402
KappaRetail,5/5/2021,432.87,434.27,430.75,432.38,734686
KappaRetail,5/6/2021,433.37,436.42,429.86,435.11,22642
KappaRetail,5/7/2021,435.98,441.97,433.95,437.86,494037
KappaRetail,5/8/2021,438.07,442.01,433.71,438.01,792651
KappaRetail,5/9/2021,438.23,441.79,437.44,438.47,661039
KappaRetail,5/10/2021,438.52,439.02,432.73,434.8,26552
KappaRetail,5/11/2021,434.73,439.66,429.29,433.35,961538
KappaRetail,5/12/2021,432.52,436.88,426.67,430.7,401233
KappaRetail,5/13/2021,431.07,432.56,429.73,429.94,967106
KappaRetail,5/14/2021,429.65,431.9,424.77,428.54,837174
KappaRetail,5/15/2021,428.36,429.43,423.2,425.97,775288
KappaRetail,5/16/2021,425.31,430.81,424.54,427.19,458509
KappaRetail,5/17/2021,426.82,428.65,426.29,428.57,272839
KappaRetail,5/18/2021,428.19,431.55,425.14,427.72,496633
KappaRetail,5/19/2021,428.64,432.83,425.79,431.06,908366
KappaRetail,5/20/2021,431.32,437.15,429.32,432.31,613840
KappaRetail,5/21/2021,431.87,434.49,426.64,430.04,865028
KappaRetail,5/22/2021,429.99,434.19,424.79,428.45,940952
KappaRetail,5/23/2021,428.22,428.48,422.29,425.18,405921
KappaRetail,5/24/2021,425.59,431.09,422.21,426.13,934396
KappaRetail,5/25/2021,425.63,429.04,424.98,425.37,977660
KappaRetail,5/26/2021,424.5,424.94,418.53,423.41,691634
KappaRetail,5/27/2021,423.09,424.57,420.83,423.07,157606
KappaRetail,5/28/2021,423.13,427.81,419.28,419.49,375587
KappaRetail,5/29/2021,420.03,422.1,414.99,419.99,410589
KappaRetail,5/30/2021,419.08,419.77,413.92,418.76,270270
KappaRetail,5/31/2021,419.06,425.74,414.08,420.8,204518
KappaRetail,6/1/2021,420.34,423.75,420.26,420.58,943367
KappaRetail,6/2/2021,421.33,424.87,418.7,420.84,911865
KappaRetail,6/3/2021,421.79,426.42,415.97,420.07,128879
KappaRetail,6/4/2021,420.31,423.53,416.1,417.91,864483
KappaRetail,6/5/2021,417.5,423.89,414,419.24,875552
KappaRetail,6/6/2021,419.94,421.03,418.98,420.39,306096
KappaRetail,6/7/2021,419.91,425.99,415.19,422.05,177111
KappaRetail,6/8/2021,422.28,426.55,419.48,421.61,389934
KappaRetail,6/9/2021,421.64,427.67,419.41,424.54,647478
KappaRetail,6/10/2021,423.92,425.7,419.64,421.81,230427
KappaRetail,6/11/2021,421.43,422.64,417.17,419.59,562769
KappaRetail,6/12/2021,419.03,423.33,414.24,418.75,126840
KappaRetail,6/13/2021,419.53,422.03,417.7,421.03,756558
KappaRetail,6/14/2021,421.76,422.95,417.4,420.87,122597
KappaRetail,6/15/2021,421.37,426.91,416.41,422.82,136692
KappaRetail,6/16/2021,421.84,426.09,421.09,423.01,262948
KappaRetail,6/17/2021,422.7,423.82,420.16,422.81,601503
KappaRetail,6/18/2021,422.62,425.86,418.55,420.63,417803
KappaRetail,6/19/2021,421,426.6,416.5,425.9,910954
KappaRetail,6/20/2021,426.49,433.21,423.89,430.17,342749
KappaRetail,6/21/2021,429.77,433.23,424.78,426.13,446295
KappaRetail,6/22/2021,427.11,432.8,424.59,429.6,657588
KappaRetail,6/23/2021,428.65,428.83,422.66,427.01,907975
KappaRetail,6/24/2021,427.35,430.08,424.93,425.68,686871
KappaRetail,6/25/2021,425.63,427.1,420.24,424.96,999110
KappaRetail,6/26/2021,424.1,425.06,422.72,424.13,816417
KappaRetail,6/27/2021,424.47,428.29,418.29,421.17,779337
KappaRetail,6/28/2021,421.44,425.84,420.22,420.84,185613
KappaRetail,6/29/2021,420.15,421.43,417.45,419.95,467120
KappaRetail,6/30/2021,419.82,425.33,416.4,423.51,718749
KappaRetail,7/1/2021,423.98,428.26,421.5,423.17,871030
KappaRetail,7/2/2021,422.53,425.81,416.26,420.92,921493
KappaRetail,7/3/2021,421.42,426.26,416.49,421.05,146046
KappaRetail,7/4/2021,421.83,426.78,419.54,422.86,122975
KappaRetail,7/5/2021,421.98,425.87,419.35,422.87,256107
KappaRetail,7/6/2021,422.34,430.1,420.41,425.5,860217
KappaRetail,7/7/2021,424.85,429.01,421.89,425.02,808279
KappaRetail,7/8/2021,424.29,427.36,423.89,424.01,889205
KappaRetail,7/9/2021,423.14,423.92,419.25,421.15,394424
KappaRetail,7/10/2021,420.33,424.64,415.82,419.5,257435
KappaRetail,7/11/2021,419.54,425.28,414.88,422.42,879406
KappaRetail,7/12/2021,423.27,424.4,417.02,419.01,740499
KappaRetail,7/13/2021,419.23,422.76,418.43,418.96,919190
KappaRetail,7/14/2021,418.7,420.66,412.42,416.4,350944
KappaRetail,7/15/2021,416.13,420.52,412.57,419.08,940948
KappaRetail,7/16/2021,418.45,421.71,413.87,414.67,710382
KappaRetail,7/17/2021,414.17,419.07,411.88,417.12,935374
KappaRetail,7/18/2021,416.39,418.92,414.86,414.98,103450
KappaRetail,7/19/2021,414.12,417.98,413.16,414.83,898921
KappaRetail,7/20/2021,414.58,415,410.14,412.44,674958
KappaRetail,7/21/2021,412.35,415.96,404.26,408.13,819026
KappaRetail,7/22/2021,407.57,410.81,407.3,407.46,304716
KappaRetail,7/23/2021,406.63,409,402.37,404.55,185511
KappaRetail,7/24/2021,403.99,405.38,400.15,402.28,318071
KappaRetail,7/25/2021,402.98,405.67,401.27,403.95,460329
KappaRetail,7/26/2021,403.79,406.64,403.09,403.57,653235
KappaRetail,7/27/2021,403.08,404.32,398.36,402.16,638175
KappaRetail,7/28/2021,401.23,402.55,397.66,402.24,413951
KappaRetail,7/29/2021,401.63,402.57,399.35,401.57,722784
KappaRetail,7/30/2021,402.52,404.42,397.7,398.18,332014
KappaRetail,7/31/2021,398.61,402.81,392.73,395.51,376549
KappaRetail,8/1/2021,395.22,402.35,391.51,397.99,179645
KappaRetail,8/2/2021,397.35,402.52,393.81,399,177514
KappaRetail,8/3/2021,398.81,401.56,392.13,396.87,481603
KappaRetail,8/4/2021,395.94,396.15,391,395.41,246617
KappaRetail,8/5/2021,395.1,396.11,388.74,392.31,980588
KappaRetail,8/6/2021,392.43,398.19,388.49,396.37,42504
KappaRetail,8/7/2021,397.35,402.28,395.9,398.85,852881
KappaRetail,8/8/2021,399.79,402.99,396.88,400.51,477355
KappaRetail,8/9/2021,401.11,402.24,400.29,401.33,395093
KappaRetail,8/10/2021,402.02,403.41,394.56,399.23,155845
KappaRetail,8/11/2021,398.25,401.27,394.2,400.76,33364
KappaRetail,8/12/2021,401.29,405.65,399.72,401.08,899009
KappaRetail,8/13/2021,400.41,401.93,393.55,398.31,176536
KappaRetail,8/14/2021,397.49,399.92,391.71,395.7,366297
KappaRetail,8/15/2021,395.13,402.52,395.1,400,920362
KappaRetail,8/16/2021,399.61,402.25,395.47,401.01,915790
KappaRetail,8/17/2021,401.62,405.94,398.77,401.66,890140
KappaRetail,8/18/2021,401.08,401.65,398.82,400.71,817445
KappaRetail,8/19/2021,400.52,403.91,395.11,399.75,94931
KappaRetail,8/20/2021,400.28,405.11,399.22,402.6,651507
KappaRetail,8/21/2021,403.02,405.73,397.31,399.34,121933
KappaRetail,8/22/2021,398.46,401.91,393.67,397.69,581280
KappaRetail,8/23/2021,398.54,399.78,394.76,398.54,762088
KappaRetail,8/24/2021,398.7,400.9,393.57,398,42284
KappaRetail,8/25/2021,398.53,400.88,394.15,399.29,414878
KappaRetail,8/26/2021,399.88,405.25,396.56,403.31,450431
KappaRetail,8/27/2021,402.42,405.18,395.1,400.04,901460
KappaRetail,8/28/2021,401,405.01,399.62,399.77,437354
KappaRetail,8/29/2021,400.69,406.29,400.59,402.59,786693
KappaRetail,8/30/2021,402.19,404.54,400.74,401.22,127571
KappaRetail,8/31/2021,401.51,406.04,398.75,402.55,447532
KappaRetail,9/1/2021,403.25,407.81,402.07,406.68,469035
KappaRetail,9/2/2021,407.34,411.71,403.14,409.61,463714
KappaRetail,9/3/2021,410.15,411.17,408.63,410.33,17012
KappaRetail,9/4/2021,410.7,412.58,407.43,410.15,617855
KappaRetail,9/5/2021,409.67,411.84,407.81,411.29,854759
KappaRetail,9/6/2021,411.81,415.06,408.78,411.06,18385
KappaRetail,9/7/2021,411.35,418.14,408.05,413.22,961168
KappaRetail,9/8/2021,414.12,414.4,405.64,410.11,204553
KappaRetail,9/9/2021,411.01,412.07,408.61,411.76,965935
KappaRetail,9/10/2021,411.43,415.5,408.68,411.19,692204
KappaRetail,9/11/2021,411.08,415.96,405.96,410.12,806650
KappaRetail,9/12/2021,409.6,410.46,403.11,405.38,196776
KappaRetail,9/13/2021,405.9,407.27,402.24,407.25,921878
KappaRetail,9/14/2021,408.21,411.62,402.52,406.55,182487
KappaRetail,9/15/2021,405.61,406.14,398.4,402.75,40219
KappaRetail,9/16/2021,402.56,404.79,400.24,401.67,144414
KappaRetail,9/17/2021,401.9,405.91,400.43,402.43,659237
KappaRetail,9/18/2021,402.14,403.75,397.9,402.12,321998
KappaRetail,9/19/2021,401.98,403.64,396.65,400.32,302796
KappaRetail,9/20/2021,399.34,400.39,393.84,397.77,191320
KappaRetail,9/21/2021,397.23,398.53,393.05,397.69,667264
KappaRetail,9/22/2021,397,398.25,394.89,395.73,961607
KappaRetail,9/23/2021,396.01,400.89,393.48,395.28,347085
KappaRetail,9/24/2021,396.01,399.82,393.87,397.82,132972
KappaRetail,9/25/2021,397.08,397.14,394.07,394.81,895678
KappaRetail,9/26/2021,395.02,399.48,393.91,394.25,255315
KappaRetail,9/27/2021,394.31,399.71,389.36,395.33,849159
KappaRetail,9/28/2021,394.44,398.77,393.08,393.4,615862
KappaRetail,9/29/2021,392.97,393.67,389.12,392.66,866939
KappaRetail,9/30/2021,392.25,395.44,389.06,391.55,996006
KappaRetail,10/1/2021,391.59,393.7,388.66,392,722329
KappaRetail,10/2/2021,391.58,393.17,384.84,387.53,534582
KappaRetail,10/3/2021,387.61,391.41,382.22,384.74,524123
KappaRetail,10/4/2021,385.56,386.12,383.79,385.79,626673
KappaRetail,10/5/2021,385.97,390.58,381.43,386.24,17743
KappaRetail,10/6/2021,385.81,386.11,382.46,386.08,576342
KappaRetail,10/7/2021,386.24,391.53,383.68,386.86,648397
KappaRetail,10/8/2021,387.69,391.93,382.98,387.97,746434
KappaRetail,10/9/2021,388.87,391.25,383.57,386.72,132779
KappaRetail,10/10/2021,385.82,385.87,377.84,382.47,978078
KappaRetail,10/11/2021,382.34,383.56,380.41,382.52,162703
KappaRetail,10/12/2021,383.42,386.38,381.34,381.47,469177
KappaRetail,10/13/2021,381.88,383.52,377.09,380.21,746246
KappaRetail,10/14/2021,380.83,383.95,377.71,379.77,587439
KappaRetail,10/15/2021,379.03,382.84,375.59,382.83,349532
KappaRetail,10/16/2021,382.07,386.96,381.06,382.6,915113
KappaRetail,10/17/2021,382.36,383.44,378.48,383.09,379706
KappaRetail,10/18/2021,383.34,385.44,380.07,380.84,136349
KappaRetail,10/19/2021,381.16,387.05,378.97,382.67,772384
KappaRetail,10/20/2021,382.8,388.26,381.58,385.01,767369
KappaRetail,10/21/2021,385.41,386.94,379.67,381.47,105869
KappaRetail,10/22/2021,381.89,382.32,377.77,381.66,189364
KappaRetail,10/23/2021,381.78,384.8,378.5,383.82,734797
KappaRetail,10/24/2021,384.65,388.47,381.75,385.14,978975
KappaRetail,10/25/2021,384.47,388.89,381.22,383.02,814764
KappaRetail,10/26/2021,382.84,387.43,381.9,384.63,372085
KappaRetail,10/27/2021,384.88,386.42,381.34,384.62,473407
KappaRetail,10/28/2021,383.79,389.12,379.12,387.55,257738
KappaRetail,10/29/2021,388.17,392.91,385.63,386.14,737845
KappaRetail,10/30/2021,387.1,387.79,380.51,385.07,885855
KappaRetail,10/31/2021,384.55,385.85,380.49,381.91,167204
KappaRetail,11/1/2021,381.58,384.25,381.43,381.53,946633
KappaRetail,11/2/2021,381.44,385.67,376.44,377.98,544688
KappaRetail,11/3/2021,378.19,384.54,374.82,382.03,848982
KappaRetail,11/4/2021,382.68,384.28,380.67,382.84,158613
KappaRetail,11/5/2021,382.1,382.34,379.47,381.86,322794
KappaRetail,11/6/2021,382.73,388.14,380.86,384.49,851553
KappaRetail,11/7/2021,385.38,387.49,384.47,386.48,281372
KappaRetail,11/8/2021,385.8,390.22,379.28,383.25,376807
KappaRetail,11/9/2021,382.3,384.62,379.45,383.29,335693
KappaRetail,11/10/2021,383.75,385.68,382.55,385.38,129580
KappaRetail,11/11/2021,386.22,390.74,379.51,382.03,54311
KappaRetail,11/12/2021,382.4,385.85,378.98,384.59,957978
KappaRetail,11/13/2021,384.51,388.45,380.45,385.13,98431
KappaRetail,11/14/2021,384.87,391.76,384.79,387.08,462977
KappaRetail,11/15/2021,386.97,387.84,382.49,383.67,481857
KappaRetail,11/16/2021,384.6,385.66,382.44,384.08,845591
KappaRetail,11/17/2021,384.75,385.58,381.32,385.49,44563
KappaRetail,11/18/2021,385.78,387.77,383.01,386.56,576110
KappaRetail,11/19/2021,387.01,387.64,380.98,381.58,525121
KappaRetail,11/20/2021,380.62,383.76,376.37,377.71,686143
KappaRetail,11/21/2021,377.3,377.85,373.58,377.11,292936
KappaRetail,11/22/2021,376.96,377.34,373.31,376.96,776315
KappaRetail,11/23/2021,377.84,379.91,373.21,374.97,565985
KappaRetail,11/24/2021,374.35,375.76,369.82,374.17,301078
KappaRetail,11/25/2021,375.03,377.69,373.86,376.47,90815
KappaRetail,11/26/2021,377.16,380.92,373.89,379.29,851213
KappaRetail,11/27/2021,379.37,383.49,375.84,380.72,479118
KappaRetail,11/28/2021,381.57,384.02,377.19,383.45,726797
KappaRetail,11/29/2021,382.67,382.7,378.17,380.32,610408
KappaRetail,11/30/2021,381.29,385.35,376.86,379.94,641793
KappaRetail,12/1/2021,380.22,386.4,377.12,383.04,387755
KappaRetail,12/2/2021,383.83,388.14,378.06,382.89,643754
KappaRetail,12/3/2021,382.1,384.66,381.28,382.03,883540
KappaRetail,12/4/2021,382.31,384.81,380.18,382.84,752578
KappaRetail,12/5/2021,382.68,385.1,376.92,380.64,751412
KappaRetail,12/6/2021,381.06,384.72,379.03,380.36,550719
KappaRetail,12/7/2021,380.34,384.39,375.75,380.13,978305
KappaRetail,12/8/2021,379.94,382.04,371.92,376.35,156572
KappaRetail,12/9/2021,376.57,380.86,374.88,376.23,399847
KappaRetail,12/10/2021,375.33,376.42,369.69,374.07,400313
KappaRetail,12/11/2021,373.79,378.12,366.96,370.33,986254
KappaRetail,12/12/2021,371.09,373.37,370.33,371.71,831196
KappaRetail,12/13/2021,372.68,374.77,369.81,372.38,111572
KappaRetail,12/14/2021,372.59,372.84,369.86,369.9,507830
KappaRetail,12/15/2021,370.39,374.73,367.56,369.91,881357
KappaRetail,12/16/2021,369.86,371.9,364.47,366.21,372077
KappaRetail,12/17/2021,365.46,370.46,361.47,365.96,92608
KappaRetail,12/18/2021,366.45,370.31,363.98,366.64,58697
KappaRetail,12/19/2021,366.47,374.21,362.93,370.78,589655
KappaRetail,12/20/2021,369.79,374.21,368.21,372.89,156074
KappaRetail,12/21/2021,373.18,378.34,371.06,373.43,505861
KappaRetail,12/22/2021,373.27,374.71,369.51,371.74,113474
KappaRetail,12/23/2021,371.6,371.66,365.67,370.37,782531
KappaRetail,12/24/2021,369.73,370.44,368.28,370.13,365189
KappaRetail,12/25/2021,369.28,377.13,368.91,373.83,327790
KappaRetail,12/26/2021,372.84,377.72,368.45,373.5,708277
KappaRetail,12/27/2021,372.64,378.28,371.35,375.34,861926
KappaRetail,12/28/2021,375.89,377.36,373,374.95,930891
KappaRetail,12/29/2021,374.8,381.8,372.96,377.91,464427
KappaRetail,12/30/2021,377.38,380.69,372.69,374.52,739323
KappaRetail,12/31/2021,374.49,377.61,371.03,375.01,975428
KappaRetail,1/1/2022,374.62,378.21,371.86,375.02,85962
KappaRetail,1/2/2022,374.2,379.04,373.93,376.1,322326
KappaRetail,1/3/2022,376.9,381.53,371.94,378.13,228891
KappaRetail,1/4/2022,378.7,382.59,374.21,374.88,759196
KappaRetail,1/5/2022,374.14,377.19,372.55,374.06,388977
KappaRetail,1/6/2022,373.41,376.33,369,373.56,660022
KappaRetail,1/7/2022,373.99,378.2,371.33,374.5,539081
KappaRetail,1/8/2022,374.53,379.03,371.87,377.57,285677
KappaRetail,1/9/2022,378.56,381.49,372.01,376.18,726813
KappaRetail,1/10/2022,376.7,380.54,372.1,375.1,428119
KappaRetail,1/11/2022,374.29,376.02,370.21,375.89,153488
KappaRetail,1/12/2022,376.72,376.8,372.88,376.3,851449
KappaRetail,1/13/2022,375.51,378.74,371.22,373.77,360300
KappaRetail,1/14/2022,374.04,379.44,371.85,374.81,681769
KappaRetail,1/15/2022,375.69,378.01,374.42,374.74,833741
KappaRetail,1/16/2022,374.72,377.04,369.45,373.41,65792
KappaRetail,1/17/2022,373.99,374.99,366.67,371.15,200332
KappaRetail,1/18/2022,371.09,376.71,370.43,374.79,257028
KappaRetail,1/19/2022,375.19,378.98,370.91,371.91,546722
KappaRetail,1/20/2022,371,377.95,368.66,374.7,673608
KappaRetail,1/21/2022,375.28,382.8,373.7,378.2,994236
KappaRetail,1/22/2022,378.56,384.35,374.82,383.7,403192
KappaRetail,1/23/2022,383.87,385.98,378.8,383.03,614241
KappaRetail,1/24/2022,383.5,387.09,380.06,386.86,79011
KappaRetail,1/25/2022,386.12,387.35,383.72,387.15,861705
KappaRetail,1/26/2022,387.33,392.44,385.97,389.78,539616
KappaRetail,1/27/2022,390.19,394.45,389.16,393.36,715627
KappaRetail,1/28/2022,392.92,397.08,390,396.01,261199
KappaRetail,1/29/2022,396.02,398,393.55,394.07,688516
KappaRetail,1/30/2022,394.99,397.72,390.21,394.79,741347
KappaRetail,1/31/2022,394.5,396.78,391.08,394.45,82042
KappaRetail,2/1/2022,393.7,394.11,388.9,390.19,132142
KappaRetail,2/2/2022,390.11,392.88,385.18,389.37,67729
KappaRetail,2/3/2022,389.88,394.41,388.45,391.32,988899
KappaRetail,2/4/2022,391.96,395.73,388.64,390.85,707075
KappaRetail,2/5/2022,390.81,394.23,387.38,392.08,267293
KappaRetail,2/6/2022,392.24,396.27,388.44,389.64,808288
KappaRetail,2/7/2022,390.63,396.75,386.65,392.37,895083
KappaRetail,2/8/2022,392.48,396.53,390.05,392.16,85331
KappaRetail,2/9/2022,391.55,392.77,386.98,388.07,48695
KappaRetail,2/10/2022,389.01,396.88,387.28,392.55,272689
KappaRetail,2/11/2022,392.15,397.24,391.47,392.49,332576
KappaRetail,2/12/2022,391.96,395.43,387.69,389.9,454092
KappaRetail,2/13/2022,390.88,393.15,388.28,389.53,967953
KappaRetail,2/14/2022,389.74,391.43,386.56,388.15,890985
KappaRetail,2/15/2022,387.87,395.2,387.7,391.63,330006
KappaRetail,2/16/2022,390.65,399.57,386.05,394.63,183288
KappaRetail,2/17/2022,395.49,399.02,391.36,391.8,731899
KappaRetail,2/18/2022,391.1,394.51,389.44,391.71,705776
KappaRetail,2/19/2022,392.53,399.86,390.61,396.48,512547
KappaRetail,2/20/2022,396.89,397.53,391.12,395.2,542556
KappaRetail,2/21/2022,395.34,397.01,388.66,390.96,816557
KappaRetail,2/22/2022,390.03,393.08,384.17,387.64,955882
KappaRetail,2/23/2022,388.61,395.01,384.71,391.21,809808
KappaRetail,2/24/2022,391.9,394.92,389.19,390.91,615313
KappaRetail,2/25/2022,390.5,391.75,385.81,387.36,53477
KappaRetail,2/26/2022,387.22,391.49,384.81,385.37,404379
KappaRetail,2/27/2022,385.56,389.75,384.81,388.2,890793
KappaRetail,2/28/2022,388.69,392.46,385.32,392.1,377156
KappaRetail,3/1/2022,392.59,394.97,388.77,393.28,226103
KappaRetail,3/2/2022,392.35,396.61,387.24,391.12,17491
KappaRetail,3/3/2022,390.24,391.34,388.21,389.73,416333
KappaRetail,3/4/2022,389.84,396.9,388.19,392.51,585014
KappaRetail,3/5/2022,393.28,395.2,386.45,390.38,769266
KappaRetail,3/6/2022,390.86,390.89,384.93,388.19,982585
KappaRetail,3/7/2022,388.21,392.26,385.3,391.34,645409
KappaRetail,3/8/2022,390.76,393.67,388.25,391.79,872545
KappaRetail,3/9/2022,391.49,397.09,389.05,393.39,995735
KappaRetail,3/10/2022,392.71,395.16,390.35,394.79,100566
KappaRetail,3/11/2022,394.8,395.75,388.37,393.22,291662
KappaRetail,3/12/2022,392.47,396.25,384.64,389.49,983593
KappaRetail,3/13/2022,389.26,390.08,388.76,389.62,314309
KappaRetail,3/14/2022,389.45,394.28,385.9,390.81,872482
KappaRetail,3/15/2022,390.83,393.59,388.12,388.67,676203
KappaRetail,3/16/2022,388.24,390.59,385.39,387.45,700424
KappaRetail,3/17/2022,387.15,390.14,383.68,388.5,856775
KappaRetail,3/18/2022,387.89,390.91,385.77,388.63,776622
KappaRetail,3/19/2022,388.69,389.48,383.78,389.01,512793
KappaRetail,3/20/2022,388.84,398.43,385.68,393.61,268481
KappaRetail,3/21/2022,394.42,397.78,390.52,394.67,415502
KappaRetail,3/22/2022,394.9,399.82,388.82,393.11,28830
KappaRetail,3/23/2022,393.21,396.76,388.63,391.47,97617
KappaRetail,3/24/2022,391.36,395.31,390.22,392.48,240519
KappaRetail,3/25/2022,391.81,395.82,386.01,390.13,192451
KappaRetail,3/26/2022,390.93,395.59,386.65,394.83,21171
KappaRetail,3/27/2022,395.23,396.78,392.1,396.69,433921
KappaRetail,3/28/2022,396.88,403.28,393.64,399.71,279336
KappaRetail,3/29/2022,399.19,403.39,398.46,403.38,947191
KappaRetail,3/30/2022,403.53,406.41,400.81,401,530795
KappaRetail,3/31/2022,400.55,404.48,396.38,401.2,275144
KappaRetail,4/1/2022,400.23,400.79,395.9,399.91,874446
KappaRetail,4/2/2022,400.57,403.86,395.9,402.63,721540
KappaRetail,4/3/2022,402.69,406.96,400.53,401.37,289394
KappaRetail,4/4/2022,400.38,403.35,400.16,400.73,29853
KappaRetail,4/5/2022,400.9,400.92,400.59,400.71,648524
KappaRetail,4/6/2022,401.54,406.18,397.83,400.07,688807
KappaRetail,4/7/2022,399.17,406.44,394.89,402.66,866770
KappaRetail,4/8/2022,403.35,407.38,400.22,403.59,799968
KappaRetail,4/9/2022,403.35,405.49,399.77,401.87,754327
KappaRetail,4/10/2022,401.79,402.17,400.89,401,227134
KappaRetail,4/11/2022,400.61,402.52,398.12,398.49,739028
KappaRetail,4/12/2022,398.28,403.2,393.84,397.95,160093
KappaRetail,4/13/2022,397.7,402.28,391.85,396.65,122305
KappaRetail,4/14/2022,396.14,401.09,393.05,395.5,620401
KappaRetail,4/15/2022,395.09,398.87,390.61,395.98,140452
KappaRetail,4/16/2022,396.74,401.75,394.77,397.75,541488
KappaRetail,4/17/2022,398.72,403.4,397.31,401.76,101256
KappaRetail,4/18/2022,402.64,406.78,397.86,400.55,251608
KappaRetail,4/19/2022,400.79,405.62,396.3,400.83,894248
KappaRetail,4/20/2022,401.11,403.89,394.67,398.62,595244
KappaRetail,4/21/2022,398.27,400.71,394.69,400.27,28510
KappaRetail,4/22/2022,399.3,399.66,394.85,397,195285
KappaRetail,4/23/2022,396.98,401.48,387.43,391.59,406123
KappaRetail,4/24/2022,391.31,397.12,388.09,393.82,123267
KappaRetail,4/25/2022,393.82,399.26,393.73,394.34,329164
KappaRetail,4/26/2022,395.29,395.46,394.23,394.9,933953
KappaRetail,4/27/2022,394.41,398.88,391.73,396.44,13055
KappaRetail,4/28/2022,397.05,397.32,390.77,395.73,42503
KappaRetail,4/29/2022,395.22,398.44,391.05,393.79,556181
KappaRetail,4/30/2022,394.35,402.51,392.39,398.94,684734
KappaRetail,5/1/2022,398.7,402.99,395.62,399.8,100861
KappaRetail,5/2/2022,400.35,401.68,394.91,399.76,329437
KappaRetail,5/3/2022,400.11,405.84,397.97,402.19,42115
KappaRetail,5/4/2022,401.66,403,397.12,401.13,89002
KappaRetail,5/5/2022,400.66,403.07,397.98,401.62,129943
KappaRetail,5/6/2022,402.36,408.79,398.02,406.42,360233
KappaRetail,5/7/2022,405.68,408.84,402.37,408.11,610686
KappaRetail,5/8/2022,407.31,407.62,402.52,406.01,768822
KappaRetail,5/9/2022,405.63,409.63,404.98,409.51,874221
KappaRetail,5/10/2022,409.67,410.48,404.3,406.58,73340
KappaRetail,5/11/2022,406.08,406.59,401.91,403.72,762202
KappaRetail,5/12/2022,404.34,408.44,400.79,402.95,705556
KappaRetail,5/13/2022,403.43,404.31,399.13,403.63,57913
KappaRetail,5/14/2022,403.73,405.12,400.52,402.33,113846
KappaRetail,5/15/2022,401.52,409.44,398.81,404.53,694369
KappaRetail,5/16/2022,404.84,407.95,401.67,404.77,640860
KappaRetail,5/17/2022,404.36,411.11,400.17,409,358790
KappaRetail,5/18/2022,409.54,415.89,407.55,411.8,159926
KappaRetail,5/19/2022,410.84,415.18,408.34,411.07,703660
KappaRetail,5/20/2022,412,412.38,407.63,412.06,409934
KappaRetail,5/21/2022,412.17,413.19,407.23,408.24,334129
KappaRetail,5/22/2022,408.52,414.95,408.4,410.13,407611
KappaRetail,5/23/2022,410.93,417.66,409.91,413.01,400502
KappaRetail,5/24/2022,413.15,417.44,412.6,413.75,489556
KappaRetail,5/25/2022,414.21,416.57,412.11,415.43,788669
KappaRetail,5/26/2022,415.83,418.77,410.51,415.09,86659
KappaRetail,5/27/2022,414.45,417.89,412.97,417.05,331646
KappaRetail,5/28/2022,417.04,418.29,408.57,412.86,685967
KappaRetail,5/29/2022,412.47,413.19,411.73,412.18,256694
KappaRetail,5/30/2022,412.59,414.62,409.88,412,667041
